Num_Resolucion,Fecha_Resolucion,Año,Cod_Territorio,Nom_Territorio,Laboratorio_Vacuna,Cantidad,Uso_vacuna,Modificacion Res 2270-2022,fecha_corte
195,2021/02/22,2021,54.0,NORTE DE SANTANDER,SINOVAC,2576.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
195,2021/02/22,2021,86.0,PUTUMAYO,SINOVAC,395.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
195,2021/02/22,2021,63.0,QUINDIO,SINOVAC,1233.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
195,2021/02/22,2021,66.0,RISARALDA,SINOVAC,1975.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
195,2021/02/22,2021,68.0,SANTANDER,SINOVAC,3831.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
195,2021/02/22,2021,70.0,SUCRE,SINOVAC,2351.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
195,2021/02/22,2021,73.0,TOLIMA,SINOVAC,2716.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
195,2021/02/22,2021,76.0,VALLE_DEL_CAUCA,SINOVAC,8816.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
195,2021/02/22,2021,76109.0,BUENAVENTURA,SINOVAC,412.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,5.0,ANTIOQUIA,PFIZER,6438.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,8.0,ATLANTICO,PFIZER,486.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,8001.0,BARRANQUILLA,PFIZER,3294.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,11.0,BOGOTA D.C.,PFIZER,16218.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,13001.0,CARTAGENA,PFIZER,1560.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,15.0,BOYACA,PFIZER,552.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,17.0,CALDAS,PFIZER,966.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,18.0,CAQUETA,PFIZER,306.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,85.0,CASANARE,PFIZER,318.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,19.0,CAUCA,PFIZER,462.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,20.0,CESAR,PFIZER,978.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,23.0,CORDOBA,PFIZER,1242.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,25.0,CUNDINAMARCA,PFIZER,1242.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,41.0,HUILA,PFIZER,1086.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,47001.0,SANTA MARTA,PFIZER,654.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,50.0,META,PFIZER,798.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,52.0,NARIÑO,PFIZER,1218.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,54.0,NORTE DE SANTANDER,PFIZER,1350.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,63.0,QUINDIO,PFIZER,576.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,66.0,RISARALDA,PFIZER,1110.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,68.0,SANTANDER,PFIZER,2466.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,70.0,SUCRE,PFIZER,678.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,73.0,TOLIMA,PFIZER,1032.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
205,2021/02/24,2021,76.0,VALLE_DEL_CAUCA,PFIZER,4698.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,5.0,ANTIOQUIA,PFIZER,15060.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,8.0,ATLANTICO,PFIZER,1068.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,8001.0,BARRANQUILLA,PFIZER,7950.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,11.0,BOGOTA D.C.,PFIZER,39918.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,13001.0,CARTAGENA,PFIZER,3852.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,15.0,BOYACA,PFIZER,942.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,17.0,CALDAS,PFIZER,2160.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,18.0,CAQUETA,PFIZER,738.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,85.0,CASANARE,PFIZER,792.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,19.0,CAUCA,PFIZER,1128.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,20.0,CESAR,PFIZER,2190.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,23.0,CORDOBA,PFIZER,2808.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,25.0,CUNDINAMARCA,PFIZER,2754.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,41.0,HUILA,PFIZER,1062.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,44.0,LA_GUAJIRA,PFIZER,450.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,47001.0,SANTA MARTA,PFIZER,1464.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,50.0,META,PFIZER,1758.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,52.0,NARIÑO,PFIZER,2520.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,54.0,NORTE DE SANTANDER,PFIZER,3048.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,63.0,QUINDIO,PFIZER,1380.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,66.0,RISARALDA,PFIZER,2610.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,68.0,SANTANDER,PFIZER,5700.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,70.0,SUCRE,PFIZER,1626.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,73.0,TOLIMA,PFIZER,2160.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
267,2021/03/01,2021,76.0,VALLE_DEL_CAUCA,PFIZER,10410.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,5.0,ANTIOQUIA,SINOVAC,123541.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,81.0,ARAUCA,SINOVAC,3433.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,8.0,ATLANTICO,SINOVAC,18542.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,8001.0,BARRANQUILLA,SINOVAC,31495.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,11.0,BOGOTA D.C.,SINOVAC,133781.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,13.0,BOLIVAR,SINOVAC,23115.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,13001.0,CARTAGENA,SINOVAC,18527.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,15.0,BOYACA,SINOVAC,27164.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,17.0,CALDAS,SINOVAC,22170.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,18.0,CAQUETA,SINOVAC,4885.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,85.0,CASANARE,SINOVAC,4349.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,19.0,CAUCA,SINOVAC,26402.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,20.0,CESAR,SINOVAC,17523.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,27.0,CHOCO,SINOVAC,8251.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,23.0,CORDOBA,SINOVAC,36496.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,25.0,CUNDINAMARCA,SINOVAC,45193.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,95.0,GUAVIARE,SINOVAC,806.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,41.0,HUILA,SINOVAC,18632.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,44.0,LA_GUAJIRA,SINOVAC,14148.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,47.0,MAGDALENA,SINOVAC,15069.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,47001.0,SANTA MARTA,SINOVAC,8119.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,50.0,META,SINOVAC,13352.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,52.0,NARIÑO,SINOVAC,32955.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,54.0,NORTE DE SANTANDER,SINOVAC,28650.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,86.0,PUTUMAYO,SINOVAC,4393.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,63.0,QUINDIO,SINOVAC,13719.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,66.0,RISARALDA,SINOVAC,21965.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,88.0,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",SINOVAC,776.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,68.0,SANTANDER,SINOVAC,42613.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,70.0,SUCRE,SINOVAC,26155.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,73.0,TOLIMA,SINOVAC,30210.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,76.0,VALLE_DEL_CAUCA,SINOVAC,98078.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,76109.0,BUENAVENTURA,SINOVAC,4586.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,97.0,VAUPES,SINOVAC,397.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
302,2021/03/06,2021,99.0,VICHADA,SINOVAC,773.0,Mayores o iguales a 80 años,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,5.0,ANTIOQUIA,PFIZER,6348.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,8.0,ATLANTICO,PFIZER,438.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,8001.0,BARRANQUILLA,PFIZER,3654.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,11.0,BOGOTA D.C.,PFIZER,16914.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,13001.0,CARTAGENA,PFIZER,1626.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,15.0,BOYACA,PFIZER,402.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,17.0,CALDAS,PFIZER,924.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,18.0,CAQUETA,PFIZER,312.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,85.0,CASANARE,PFIZER,636.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,19.0,CAUCA,PFIZER,1146.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,20.0,CESAR,PFIZER,930.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,23.0,CORDOBA,PFIZER,1086.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,25.0,CUNDINAMARCA,PFIZER,1260.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,41.0,HUILA,PFIZER,450.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,47001.0,SANTA MARTA,PFIZER,540.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,50.0,META,PFIZER,750.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,52.0,NARIÑO,PFIZER,1008.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,54.0,NORTE DE SANTANDER,PFIZER,1332.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,63.0,QUINDIO,PFIZER,492.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,66.0,RISARALDA,PFIZER,1068.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,68.0,SANTANDER,PFIZER,2472.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,70.0,SUCRE,PFIZER,690.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,73.0,TOLIMA,PFIZER,918.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,76.0,VALLE_DEL_CAUCA,PFIZER,3786.0,Talento humano en salud primera etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,5.0,ANTIOQUIA,PFIZER,6570.0,Talento humano en salud Segunda etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,8.0,ATLANTICO,PFIZER,558.0,Talento humano en salud Segunda etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,8001.0,BARRANQUILLA,PFIZER,2526.0,Talento humano en salud Segunda etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,11.0,BOGOTA D.C.,PFIZER,12582.0,Talento humano en salud Segunda etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,13001.0,CARTAGENA,PFIZER,1224.0,Talento humano en salud Segunda etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,15.0,BOYACA,PFIZER,1074.0,Talento humano en salud Segunda etapa,Modificación Res 2270-2022,2023/02/28
330,2021/03/15,2021,17.0,CALDAS,PFIZER,984.0,Talento humano en salud Segunda etapa,Modificación Res 2270-2022,2023/02/28
